, id,cid,dsn,cmpdname,srccmpd,srccmpdname,srccmpdurl,srctarget,srctargetname,srctargeturl,protacxn,protname,geneid,genename,taxid,taxname,action,actname,actvalue,evids,evurls,pmids,dois,citations
144,689641,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,847,CAT,https://ctdbase.org/detail.go?type=gene&acc=847,,,847.0,CAT,10090.0,Mus musculus (house mouse),Cholesterol results in increased expression of CAT protein,,,PMID:29486218,https://www.ncbi.nlm.nih.gov/pubmed/29486218,29486218,,
145,689642,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,847,CAT,https://ctdbase.org/detail.go?type=gene&acc=847,,,847.0,CAT,10116.0,Rattus norvegicus (Norway rat),[cholesterol co-treated with cholic acid] results in decreased activity of CAT protein|lupeol inhibits the reaction [[cholesterol co-treated with cholic acid] results in decreased activity of CAT protein]|lupeol linoleate inhibits the reaction [[cholesterol co-treated with cholic acid] results in decreased activity of CAT protein],,,PMID:16933029,https://www.ncbi.nlm.nih.gov/pubmed/16933029,16933029,,
146,689643,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,857,CAV1,https://ctdbase.org/detail.go?type=gene&acc=857,,,857.0,CAV1,9606.0,Homo sapiens (human),CAV1 protein results in increased transport of cholesterol,,,PMID:12640124,https://www.ncbi.nlm.nih.gov/pubmed/12640124,12640124,,
147,689644,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,857,CAV1,https://ctdbase.org/detail.go?type=gene&acc=857,,,857.0,CAV1,10090.0,Mus musculus (house mouse),CAV1 protein affects the reaction [cholesterol affects the localization of APOE protein]|cholesterol promotes the reaction [APOE protein binds to CAV1 protein],,,PMID:21169230,https://www.ncbi.nlm.nih.gov/pubmed/21169230,21169230,,
148,689645,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,859,CAV3,https://ctdbase.org/detail.go?type=gene&acc=859,,,859.0,CAV3,9606.0,Homo sapiens (human),CAV3 protein affects the import of cholesterol,,,PMID:19221014,https://www.ncbi.nlm.nih.gov/pubmed/19221014,19221014,,
149,689646,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6346,CCL1,https://ctdbase.org/detail.go?type=gene&acc=6346,,,6346.0,CCL1,9606.0,Homo sapiens (human),Cholesterol results in increased expression of CCL1 mRNA,,,PMID:26296894,https://www.ncbi.nlm.nih.gov/pubmed/26296894,26296894,,
150,689839,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347.0,CCL2,9541.0,Macaca fascicularis (crab-eating macaque),Olmesartan inhibits the reaction [cholesterol results in increased expression of CCL2 protein]|cholesterol results in increased expression of CCL2 protein,,,PMID:16148612,https://www.ncbi.nlm.nih.gov/pubmed/16148612,16148612,,
151,689840,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347.0,CCL2,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of CCL2 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
152,689841,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347.0,CCL2,10090.0,Mus musculus (house mouse),Cholesterol results in increased expression of CCL2 mrna|cholesterol inhibits the reaction [irbesartan results in increased expression of CCL2 mrna]|cholesterol inhibits the reaction [irbesartan results in increased expression of CCL2 protein]|cholesterol results in increased expression of CCL2 protein,,,PMID:19028402,https://www.ncbi.nlm.nih.gov/pubmed/19028402,19028402,,
153,689842,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347.0,CCL2,10090.0,Mus musculus (house mouse),[dietary fats co-treated with bisphenol A co-treated with cholesterol] results in increased secretion of CCL2 protein,,,PMID:33239236,https://www.ncbi.nlm.nih.gov/pubmed/33239236,33239236,,
154,689843,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347.0,CCL2,10116.0,Rattus norvegicus (Norway rat),Resveratrol inhibits the reaction [[cholesterol co-treated with ergosterol] results in increased expression of CCL2 protein]|[cholesterol co-treated with ergosterol] results in increased expression of CCL2 mrna|resveratrol inhibits the reaction [[cholesterol co-treated with ergosterol] results in increased expression of CCL2 mrna]|[cholesterol co-treated with ergosterol] results in increased expression of CCL2 protein,,,PMID:25833014,https://www.ncbi.nlm.nih.gov/pubmed/25833014,25833014,,
155,689844,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6347,CCL2,https://ctdbase.org/detail.go?type=gene&acc=6347,,,6347.0,CCL2,10116.0,Rattus norvegicus (Norway rat),[cocoa butter co-treated with sodium cholate co-treated with cholesterol] results in increased expression of CCL2 mRNA,,,PMID:26606054,https://www.ncbi.nlm.nih.gov/pubmed/26606054,26606054,,
156,689845,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6351,CCL4,https://ctdbase.org/detail.go?type=gene&acc=6351,,,6351.0,CCL4,9606.0,Homo sapiens (human),Cholesterol results in increased expression of CCL4 mrna|clec4e protein promotes the reaction [cholesterol results in increased expression of CCL4 mrna],,,PMID:26296894,https://www.ncbi.nlm.nih.gov/pubmed/26296894,26296894,,
157,689846,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,6354,CCL7,https://ctdbase.org/detail.go?type=gene&acc=6354,,,6354.0,CCL7,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of CCL7 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
158,689847,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,948,CD36,https://ctdbase.org/detail.go?type=gene&acc=948,,,948.0,CD36,10090.0,Mus musculus (house mouse),[bisphenol A co-treated with dietary fats co-treated with cholesterol co-treated with cholic acid] results in increased expression of CD36 protein|acetylcysteine inhibits the reaction [[bisphenol A co-treated with dietary fats co-treated with cholesterol co-treated with cholic acid] results in increased expression of CD36 protein],,,PMID:35622622,https://www.ncbi.nlm.nih.gov/pubmed/35622622,35622622,,
159,690036,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,948,CD36,https://ctdbase.org/detail.go?type=gene&acc=948,,,948.0,CD36,10090.0,Mus musculus (house mouse),Rosiglitazone inhibits the reaction [[dietary fats co-treated with cholesterol] results in increased expression of CD36 mrna]|[dietary fats co-treated with cholesterol] results in increased expression of CD36 mrna|losartan promotes the reaction [[dietary fats co-treated with cholesterol] results in increased expression of CD36 mrna],,,PMID:18302760,https://www.ncbi.nlm.nih.gov/pubmed/18302760,18302760,,
160,690037,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,948,CD36,https://ctdbase.org/detail.go?type=gene&acc=948,,,948.0,CD36,9986.0,Oryctolagus cuniculus (rabbit),Cholesterol results in decreased expression of CD36 mrna|niacin inhibits the reaction [cholesterol results in decreased expression of CD36 mrna],,,PMID:18402819,https://www.ncbi.nlm.nih.gov/pubmed/18402819,18402819,,
161,690038,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,959,CD40LG,https://ctdbase.org/detail.go?type=gene&acc=959,,,959.0,CD40LG,10116.0,Rattus norvegicus (Norway rat),"Acetylcysteine inhibits the reaction [cholesterol analog results in increased expression of CD40LG mrna]|cholesterol analog results in increased expression of CD40LG mrna|6-hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid inhibits the reaction [cholesterol analog results in increased expression of CD40LG mrna]",,,PMID:19477266,https://www.ncbi.nlm.nih.gov/pubmed/19477266,19477266,,
162,690039,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1019,CDK4,https://ctdbase.org/detail.go?type=gene&acc=1019,,,1019.0,CDK4,9606.0,Homo sapiens (human),Cholesterol inhibits the reaction [arachidonyl dopamine results in decreased expression of CDK4 mrna],,,PMID:33393692,https://www.ncbi.nlm.nih.gov/pubmed/33393692,33393692,,
163,690040,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,8941,CDK5R2,https://ctdbase.org/detail.go?type=gene&acc=8941,,,8941.0,CDK5R2,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of CDK5R2 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
164,690041,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1026,CDKN1A,https://ctdbase.org/detail.go?type=gene&acc=1026,,,1026.0,CDKN1A,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of CDKN1A mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
165,690042,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1050,CEBPA,https://ctdbase.org/detail.go?type=gene&acc=1050,,,1050.0,CEBPA,9606.0,Homo sapiens (human),[[artemisic acid results in decreased expression of CEBPA mrna] which results in decreased expression of HMGCR mrna] which results in decreased chemical synthesis of cholesterol,,,PMID:23063590,https://www.ncbi.nlm.nih.gov/pubmed/23063590,23063590,,
166,690043,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1066,CES1,https://ctdbase.org/detail.go?type=gene&acc=1066,,,1066.0,CES1,9606.0,Homo sapiens (human),CES1 protein results in increased metabolism of cholesterol,,,PMID:11015575|PMID:12773168|PMID:8049197,https://www.ncbi.nlm.nih.gov/pubmed/11015575|https://www.ncbi.nlm.nih.gov/pubmed/12773168|https://www.ncbi.nlm.nih.gov/pubmed/8049197,11015575|12773168|8049197,,
167,690044,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1066,CES1,https://ctdbase.org/detail.go?type=gene&acc=1066,,,1066.0,CES1,9606.0,Homo sapiens (human),Cholesterol results in increased expression of CES1 mRNA,,,PMID:8049197,https://www.ncbi.nlm.nih.gov/pubmed/8049197,8049197,,
168,690268,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1066,CES1,https://ctdbase.org/detail.go?type=gene&acc=1066,,,1066.0,CES1,10116.0,Rattus norvegicus (Norway rat),CES1 protein results in increased abundance of cholesterol,,,PMID:15825828,https://www.ncbi.nlm.nih.gov/pubmed/15825828,15825828,,
169,690269,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1071,CETP,https://ctdbase.org/detail.go?type=gene&acc=1071,,,1071.0,CETP,9606.0,Homo sapiens (human),Teniposide promotes the reaction [CETP protein results in decreased abundance of cholesterol],,,PMID:25914138,https://www.ncbi.nlm.nih.gov/pubmed/25914138,25914138,,
170,690270,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1071,CETP,https://ctdbase.org/detail.go?type=gene&acc=1071,,,1071.0,CETP,9986.0,Oryctolagus cuniculus (rabbit),[cholesterol co-treated with probucol] results in increased activity of CETP protein|[cholesterol co-treated with probucol co-treated with bezafibrate] results in increased activity of CETP protein|cholesterol results in increased activity of CETP protein|bezafibrate inhibits the reaction [cholesterol results in increased activity of CETP protein],,,PMID:10406588,https://www.ncbi.nlm.nih.gov/pubmed/10406588,10406588,,
171,690271,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,12655,CHIL3,https://ctdbase.org/detail.go?type=gene&acc=12655,,,12655.0,Chil3,10090.0,Mus musculus (house mouse),"[cholesterol co-treated with 1,2-dioleoyloxy-3-(trimethylammonium)propane] results in increased expression of CHIL3 mRNA",,,PMID:22129739,https://www.ncbi.nlm.nih.gov/pubmed/22129739,22129739,,
172,690272,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1581,CYP7A1,https://ctdbase.org/detail.go?type=gene&acc=1581,,,1581.0,CYP7A1,9606.0,Homo sapiens (human),CYP7A1 protein affects the metabolism of cholesterol,,,PMID:15696852,https://www.ncbi.nlm.nih.gov/pubmed/15696852,15696852,,
173,690273,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,26253,CLEC4E,https://ctdbase.org/detail.go?type=gene&acc=26253,,,26253.0,CLEC4E,9606.0,Homo sapiens (human),CLEC4E protein results in increased susceptibility to cholesterol|clec4e protein promotes the reaction [[cholesterol co-treated with lipopolysaccharides] results in increased expression of IL1B protein]|clec4e protein promotes the reaction [cholesterol results in increased expression of CLEC5A mrna]|[cholesterol co-treated with CLEC4E] results in increased expression of TNF protein|[cholesterol co-treated with CLEC4E] results in increased expression of CXCL2 protein|clec4e protein promotes the reaction [cholesterol results in increased expression of CSF1 mrna]|clec4e protein promotes the reaction [cholesterol results in increased expression of AREG mrna]|clec4e protein promotes the reaction [cholesterol results in increased expression of DCSTAMP mrna]|clec4e protein inhibits the reaction [cholesterol results in increased expression of TIMP3 mrna]|cholesterol binds to and results in increased activity of CLEC4E protein|clec4e protein promotes the reaction [cholesterol results in increased expression of CCL4 mrna],,,PMID:26296894,https://www.ncbi.nlm.nih.gov/pubmed/26296894,26296894,,
174,690274,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,23601,CLEC5A,https://ctdbase.org/detail.go?type=gene&acc=23601,,,23601.0,CLEC5A,9606.0,Homo sapiens (human),Cholesterol results in increased expression of CLEC5A mrna|clec4e protein promotes the reaction [cholesterol results in increased expression of CLEC5A mrna],,,PMID:26296894,https://www.ncbi.nlm.nih.gov/pubmed/26296894,26296894,,
175,690275,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1374,CPT1A,https://ctdbase.org/detail.go?type=gene&acc=1374,,,1374.0,CPT1A,10090.0,Mus musculus (house mouse),[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of CPT1A mrna|cypermethrin promotes the reaction [[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of CPT1A mrna]|atrazine promotes the reaction [[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of CPT1A mrna]|ethinyl estradiol promotes the reaction [[lard co-treated with cholesterol co-treated with sucrose] results in increased expression of CPT1A mrna],,,PMID:24440342,https://www.ncbi.nlm.nih.gov/pubmed/24440342,24440342,,
176,690480,5997,Comparative Toxicogenomics Database (CTD),Cholesterol,D002784,Cholesterol,https://ctdbase.org/detail.go?type=chem&acc=D002784,1385,CREB1,https://ctdbase.org/detail.go?type=gene&acc=1385,,,1385.0,CREB1,10116.0,Rattus norvegicus (Norway rat),Selenium inhibits the reaction [[dietary fats co-treated with cholesterol] results in decreased expression of CREB1 protein]|[dietary fats co-treated with cholesterol] results in decreased expression of CREB1 protein,,,PMID:30695686,https://www.ncbi.nlm.nih.gov/pubmed/30695686,30695686,,
